ra,dec,sep
158.78377078692697,-35.33975335586624,0.03333333333333333
157.7403937388915,-34.707916103906605,0.03333333333333333
157.58129085382112,-34.40509005305315,0.03333333333333333
157.85298382715715,-33.909342805779445,0.03333333333333333
158.0648089559287,-33.911860981978144,0.03333333333333333
157.0208497074673,-35.3376495815456,0.03333333333333333
156.40976195921832,-34.768310293372984,0.03333333333333333
156.9269913575043,-34.65910617284504,0.03333333333333333
157.1051902305326,-34.224101842017014,0.03333333333333333
156.61028824436048,-33.925989239131134,0.03333333333333333
158.45436450609913,-36.00494408624369,0.03333333333333333
157.39557684206983,-35.541176352163525,0.03333333333333333
157.60545589106894,-35.56351427751332,0.03333333333333333
158.47119626262332,-35.270071280411464,0.03333333333333333
158.24962934431258,-35.27867821150978,0.03333333333333333
158.17923224446042,-35.273244000547095,0.03333333333333333
158.35861318641946,-35.279696003919256,0.03333333333333333
156.5882166505913,-35.845307355763595,0.03333333333333333
157.2958877895611,-35.68779689735992,0.03333333333333333
156.78963642832198,-35.27473513810962,0.03333333333333333
156.6417685585297,-35.28145875427563,0.03333333333333333
156.44862825416018,-35.28349407185811,0.03333333333333333
156.2895097678711,-35.280805698043444,0.03333333333333333
149.9152084912595,-24.103724530417413,0.03333333333333333
150.3829599194086,-24.02578258637063,0.03333333333333333
151.44028216685064,-23.830518990795284,0.03333333333333333
149.91184575087945,-23.740447830867158,0.03333333333333333
150.21840840834727,-23.17681262368302,0.03333333333333333
154.12515159910782,-24.234446798165308,0.03333333333333333
155.15874095201357,-23.75442564314773,0.03333333333333333
157.69345062799584,-24.28660712150457,0.03333333333333333
157.67872641111202,-23.416517637588502,0.03333333333333333
156.9787260191119,-23.20088114343781,0.03333333333333333
158.43457784673643,-24.148744122307853,0.03333333333333333
158.87593706522492,-24.109974038834004,0.03333333333333333
159.02245293977106,-23.61943836682439,0.03333333333333333
160.0374097447351,-23.820434361255522,0.03333333333333333
159.85836435775968,-23.75467363684896,0.03333333333333333
159.62643334547482,-23.54853332522397,0.03333333333333333
161.69807525519326,-23.327733093312265,0.03333333333333333
163.27411690715056,-23.84018771544694,0.03333333333333333
164.89646629237396,-24.585950792551998,0.03333333333333333
164.35948087574332,-23.612211049774675,0.03333333333333333
151.34270852038009,-25.9741200100948,0.03333333333333333
151.23946241916,-25.971282540126406,0.03333333333333333
151.1347043135549,-25.507009627076613,0.03333333333333333
151.1942331966039,-25.132003432206613,0.03333333333333333
152.67972159712926,-25.29911784017677,0.03333333333333333
155.3235056116639,-25.44855783056095,0.03333333333333333
155.52593236222282,-25.366431473843154,0.03333333333333333
